adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mJMriqsFTXzNE37maThHHb6zCGy.jpg,"[14, 9648, 53]",16007,ja,デスノート,"Light Yagami finds the ""Death Note,"" a notebook with the power to kill, and decides to create a Utopia by killing the world's criminals, and soon the world's greatest detective, ""L,"" is hired to find the mysterious murderer. An all out battle between the two greatest minds on earth begins and the winner will control the world.",4.7153,/xiJPZntaz1BMooXfiwi2iZAMbhY.jpg,2006-06-17,Death Note,False,7.061,778
False,/zsgdVbuEwqZbnUN9qLGEMBYf2Zo.jpg,"[14, 28, 53]",277,en,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",4.7092,/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,2003-09-19,Underworld,False,6.8,6540
False,/8yniaG7C4iCm0VVTSShAPUZYM3Y.jpg,"[28, 12, 16, 18, 10751, 14]",315465,ja,バケモノの子,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",4.7069,/kRofx67xkbnJ6pAVcHdeMyBm4OM.jpg,2015-07-11,The Boy and the Beast,False,7.9,1586
False,/hnh4oqnGPlVFEMUuw41nYxKRYf0.jpg,"[12, 35, 10751, 14]",420814,en,Christopher Robin,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",4.6986,/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,2018-08-01,Christopher Robin,False,7.304,2884
False,/9ntJH6r5OxP6y2REcG94L1ioPNj.jpg,"[14, 28]",16321,cn,蜀山傳,"King Sky, the sole disciple of the Kun Lun Sect, falls in love with his master Dawn. Dawn is killed when Insomnia destroys the Kin Lun Mountain. King Sky waits for two hundred years and meets Enigma, who is the reincarnation of Dawn, and in love with her again. However, Insomnia's Blood Clouds is ready to destroy Zu.",4.6974,/6WeNAgPpwhXFw3RPLkoXNXX5sg1.jpg,2001-08-09,Zu Warriors,False,5.6,73
False,/jh6GJSeqyazoKfi3Lu19N1fvr7e.jpg,"[16, 10749, 14, 18]",431819,ja,打ち上げ花火、下から見るか？横から見るか？,"Moshimo, Japan. The annual fireworks festival is about to take place and a group of schoolboys, arguing over whether they are round or flat when viewed from different angles, set out to find it out.",4.6848,/ifm8CdFjYMfEq0bLT7XwJxjZmjO.jpg,2017-08-18,Fireworks,False,6.6,362
False,/w8j0HVX7xasNVGAva2T3W4ncoN4.jpg,"[16, 28, 14]",1338799,ja,劇場版総集編 呪術廻戦 懐玉・玉折,"Pursued by a religious cult and other curse users, former friends Satoru Gojo and Suguru Geto are the only sorcerers capable of carrying the difficult task of protecting Riko Amanai, a student who has been designated to be sacrificed as the Star Plasma Vessel, until she can fulfill her duty.",4.6839,/kZkyr1sRzarENrxjtltPvmHRrTk.jpg,2025-05-30,JUJUTSU KAISEN: Hidden Inventory / Premature Death - The Movie,False,8.3,67
False,/9KKT8qPAII0VJMpviThOTMLN0Wt.jpg,"[12, 28, 53, 14]",375588,en,Robin Hood,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,4.6796,/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,2018-11-03,Robin Hood,False,5.908,3125
False,/hU1Q9YVzdYhokr8a9gLywnSUMlN.jpg,"[16, 10751, 28, 14]",1147400,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Betterfly, is a superhero. Ladybug and Cat Noir will have to help Betterfly counter the attacks of their evil doubles and prevent them from seizing the Butterfly Miraculous. Can our heroes also help Betterfly make Shadybug and Claw Noir better people?",4.6635,/7Md3nuV0ZprBTnkdR3OrUCEsrSP.jpg,2023-10-21,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",False,7.275,625
False,/3c59KMNs2MYqXUb2GZe8Yfwn4kb.jpg,"[14, 16, 18, 878]",14069,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to 'leap' backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",4.6574,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,2006-07-15,The Girl Who Leapt Through Time,False,7.8,2219
False,/sidvlo7V8VMyskNKGwua0Tarbol.jpg,"[16, 10751, 12, 14, 35, 28, 18, 878]",961323,en,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",4.6482,/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23,Nimona,False,7.9,1358
False,/dLGQo5Xq6H18vPx00Czot8VHi3K.jpg,"[12, 14, 16, 28, 10751]",10991,ja,劇場版ポケットモンスター 結晶塔の帝王 ENTEI,"When the sadness of her father's disappearance gets to Molly Hale, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash — alongside Misty and Brock — invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",4.6473,/hrBWiMWnD7mheMx846ycUWA3ohs.jpg,2000-07-08,Pokémon 3: The Movie,False,6.535,678
False,/fvrGb6zfQaQ8RD9pC8o9vv1b7W2.jpg,"[12, 10751, 14]",76285,en,Percy Jackson: Sea of Monsters,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",4.5038,/tAu90qEpLqwqiZLsMqpaMVr55oN.jpg,2013-08-07,Percy Jackson: Sea of Monsters,False,6.027,5334
False,/1oaRUHv1zX4mZNX1zq4NcHIg50m.jpg,"[16, 14, 12]",41498,ja,ONE PIECE FILM STRONG WORLD,"20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",4.3034,/z9S39hH4IOX9Hmtn3zho3Wdqem8.jpg,2009-12-12,One Piece Film: Strong World,False,7.428,391
False,/2duvg8bPkSKq5pekqzBgwyCYAxI.jpg,"[35, 18, 14]",492,en,Being John Malkovich,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",4.0864,/xVSvIwRNzwXSs0CLefiiG6A96m4.jpg,1999-10-29,Being John Malkovich,False,7.416,4745
False,/92C1qvCfarT0GVNtRujJywONi39.jpg,"[28, 12, 14, 878]",849,en,Krull,A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,4.1312,/izDbySIrTmID0Nh6UqcWrUvOMjU.jpg,1983-07-29,Krull,False,6.046,609
False,/sidvlo7V8VMyskNKGwua0Tarbol.jpg,"[16, 10751, 12, 14, 35, 28, 18, 878]",961323,en,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",4.6482,/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23,Nimona,False,7.867,1358
False,/x5ufEAM7bS7DVXaovApamQh5BNE.jpg,"[16, 14, 12]",37933,ja,ゲド戦記,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.",5.2858,/y0VnJt4eRPMjA1hpJ8f1EFoVaSf.jpg,2006-07-29,Tales from Earthsea,False,6.53,1472
False,/b0XkgWgCBurkCZdNXp7kEZdgxEi.jpg,"[16, 12, 35, 10751, 14]",228326,en,The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans fantastical worlds where he must face his greatest fears.",4.6138,/aotTZos5KswgCryEzx2rlOjFsm1.jpg,2014-10-01,The Book of Life,False,7.53,2908
False,/4lWr2j3ZSEe8qlt3W3ma8TiiMQB.jpg,"[35, 14, 10751, 27]",531219,en,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",7.1324,/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg,2020-10-26,Roald Dahl's The Witches,False,6.336,2966
False,/agkZziO4ZPAsVfKUrJD68lys08P.jpg,"[14, 18, 35, 10751]",9598,en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hoggett knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",4.0228,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,1995-07-18,Babe,False,6.267,3091
False,/q3jiq1PRpOGnRScbj3cur7RkZYv.jpg,"[28, 12, 18, 14]",221731,ja,るろうに剣心 京都大火編,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",5.3148,/gI2xYpJPQOsmFblvowkW2IgEHkC.jpg,2014-08-01,Rurouni Kenshin Part II: Kyoto Inferno,False,7.569,646
False,/4byUSbNrjqCSjqVYrJU6AxqyZYr.jpg,"[14, 35, 10751]",888,en,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,4.4943,/k7gkf5Wa8YZ9iyEOylBMfw9pnkp.jpg,1994-05-27,The Flintstones,False,5.369,2600
False,/iR3tV8NXFls4UKzPA60D4zrI7Jh.jpg,"[35, 27, 14]",928,en,Gremlins 2: The New Batch,"Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!",3.7955,/35F5yD7MljvBE2AC0NHAVCoPGEi.jpg,1990-06-15,Gremlins 2: The New Batch,False,6.5,2868
False,/6AN5NdfC3vbcYD4zYZTdLJKUKh2.jpg,"[35, 14]",239651,ta,நவீன சரஸ்வதி சபதம்,"A comic fantasy about four men. As the name suggests, it is a modern-day spin on more than one mythological Tamil films from the mid 60s.",2.525,/iizANhgvJw7npEd9qJNmM3WXupI.jpg,2013-11-29,Naveena Saraswathi Sabatham,False,4.2,8
False,/cY5r0BJqSmym24B3d8Nu7lBo72e.jpg,"[35, 14, 10749]",297021,ja,最近、妹のようすがちょっとおかしいんだが,"Mitsuki and Yuya become stepsister and stepbrother because of their parents' marriage. Mitsuki can't get along with her new family and Yuya doesn't know how to approach his new stepsister. One day, Mitsuki becomes possessed by the spirit of Hiyori.  Hiyori likes Yuya and believes Yuya can help her get to heaven. Hiyori places a leather chastity belt upon on Mitsuki and a plan takes place to help send Hiyori to heaven.",4.3761,/vG56lYDARmQ8uDpvNLqOSxJiBrc.jpg,2014-05-17,"Recently, My Sister Is Unusual",False,6.868,76
False,/jZW391Kknf4YiIaZ1XHyVjnJaKe.jpg,"[18, 16, 10749, 14]",33320,ja,千年女優,"Documentary filmmaker Genya Tachibana has tracked down the legendary actress Chiyoko Fujiwara, who mysteriously vanished at the height of her career. When he presents her with a key she had lost and thought was gone forever, the filmmaker could not have imagined that it would not only unlock the long-held secrets of Chiyoko’s life... but also his own.",4.3552,/p44UXOFBCY5xbpCKEsWpi4filCD.jpg,2002-09-14,Millennium Actress,False,7.84,997
False,/w8j0HVX7xasNVGAva2T3W4ncoN4.jpg,"[16, 28, 14]",1338799,ja,劇場版総集編 呪術廻戦 懐玉・玉折,"Pursued by a religious cult and other curse users, former friends Satoru Gojo and Suguru Geto are the only sorcerers capable of carrying the difficult task of protecting Riko Amanai, a student who has been designated to be sacrificed as the Star Plasma Vessel, until she can fulfill her duty.",4.6839,/kZkyr1sRzarENrxjtltPvmHRrTk.jpg,2025-05-30,JUJUTSU KAISEN: Hidden Inventory / Premature Death - The Movie,False,8.3,67
False,/o8XSR1SONnjcsv84NRu6Mwsl5io.jpg,"[18, 28, 14, 878]",801688,te,కల్కి 2898-ఎ.డి,"In the year 2898 AD, around 6000 years after Kurukshetra war, Ashwatthama gears up for his final battle of redemption at the sign of hope in a dystopian world and Bhairava, a wisecracking and self-interested bounty hunter, tired of the perilous life becomes the hurdle in the process.",4.0929,/rstcAnBeCkxNQjNp3YXrF6IP1tW.jpg,2024-06-26,Kalki 2898-AD,False,6.418,171
False,/lyzI5uFJC2E7sIYCCdaU0oZkDw2.jpg,"[16, 10751, 14]",756,en,Fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",5.0326,/5m9njnidjR0syG2gpVPVgcEMB2X.jpg,1940-11-13,Fantasia,False,7.341,3296
False,/yjZM4QrgA7PqX18Es6DxvJQH3ba.jpg,"[28, 14, 27, 35, 53]",755566,en,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,4.3396,/tkl7n5r542S40hnYDI27lGNCACu.jpg,2022-08-12,Day Shift,False,6.743,2173
False,/qblWrkMEUKhMpfry51Hs3rJCj7n.jpg,"[16, 878, 28, 10751, 12, 14]",106164,ja,ドラえもん のび太と銀河超特急,Doraemon went missing for 3 days. But it turns out later that he went to the 22nd century to buy a mystery galactic express train ticket whose destination is a secret until the passengers arrive there and see for themselves.,3.9889,/moqO24uCB0k6q4qPyAwb7O0xeWM.jpg,1996-03-02,Doraemon: Nobita and the Galaxy Super-express,False,7.5,54
False,/4byUSbNrjqCSjqVYrJU6AxqyZYr.jpg,"[14, 35, 10751]",888,en,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,4.4943,/k7gkf5Wa8YZ9iyEOylBMfw9pnkp.jpg,1994-05-27,The Flintstones,False,5.369,2600
False,/3lf6YCItKcF3Wrrs7tp1PL0eyOT.jpg,"[35, 10751, 16, 14, 10402]",23398,en,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",4.489,/8mdPqOga5fty15nXmaNcK1fsNMa.jpg,2009-12-21,Alvin and the Chipmunks: The Squeakquel,False,5.655,3108
False,/ks4StXzCkSHnJzGuQpRDpi18GiI.jpg,"[12, 35, 10751, 14, 10749]",2897,en,Around the World in 80 Days,"Based on the famous book by Jules Verne the movie follows Phileas Fogg on his journey around the world. Which has to be completed within 80 days, a very short period for those days.",4.4817,/kk6Rrwh0toMz9tjuUHdS4O3v2Rk.jpg,1956-10-17,Around the World in 80 Days,False,6.639,566
False,/fxKC10HQliVA3Tn5smOclqzL96N.jpg,"[27, 14, 28, 53]",1214140,en,Orang Ikan,"In the Pacific, 1944, a Japanese soldier and a British prisoner of war are stranded on a deserted island, hunted by a deadly creature. Two mortal enemies must come together to survive the unknown.",4.4703,/BCEYcclrfWWLcsTzhweSVFb8tO.jpg,2025-05-08,Monster Island,False,6.019,103
